,accumulated_reward,epsilon,terminated,truncated,not_finalized,episode_steps,loss,accuracy
256,-174.0,0.24884641489892123,False,True,False,64,2.4515631198883057,0.7421875
257,-258.0,0.24641950994418949,False,True,False,98,1.5949079990386963,0.8359375
258,-390.0,0.24299350350757096,True,False,False,140,1.4329135417938232,0.6796875
259,-169.0,0.2413225362505391,False,True,False,69,1.6002583503723145,0.7265625
260,-289.0,0.23918418852169845,False,True,False,89,2.351785182952881,0.7265625
261,-238.0,0.23685151560594594,False,True,False,98,1.3259220123291016,0.734375
262,-395.0,0.2339091526227497,False,True,False,125,2.2025420665740967,0.8203125
263,-213.0,0.23220774841834538,False,True,False,73,1.3885434865951538,0.8046875
264,-191.0,0.23079552220973684,False,True,False,61,2.3106608390808105,0.7734375
265,-570.0,0.2273592540048627,False,False,True,150,0.9587302207946777,0.78125
266,-289.0,0.2251193910119792,False,True,False,99,1.5776972770690918,0.84375
267,-580.0,0.22176763358519472,False,False,True,150,1.2424421310424805,0.828125
268,-125.0,0.22077187159005268,False,True,False,45,1.278884768486023,0.75
269,-21.0,0.2207497944028937,False,True,False,1,2.819488525390625,0.7421875
270,-149.0,0.21945114047857978,False,True,False,59,2.1885156631469727,0.796875
271,-930.0,0.216183776496255,False,False,True,150,1.045432448387146,0.8046875
272,-31.0,0.21616215811860537,False,True,False,1,1.5527195930480957,0.8125
273,-32.0,0.21611892784860323,False,True,False,2,0.8717372417449951,0.78125
274,-23.0,0.2160540986536004,False,True,False,3,2.50537109375,0.796875
275,-190.0,0.21454692586249027,False,True,False,70,1.067152976989746,0.8203125
276,-44.0,0.21424675532591173,False,True,False,14,1.9331973791122437,0.828125
277,-24.0,0.21416106947772973,False,True,False,4,0.8706003427505493,0.765625
278,-155.0,0.21277346773629613,False,True,False,65,0.9079111218452454,0.8125
279,-31.0,0.2127521903895225,False,True,False,1,1.4889931678771973,0.828125
280,-22.0,0.21270964207896653,False,True,False,2,1.284543514251709,0.84375
281,-31.0,0.21247577842789275,False,True,False,11,1.5572068691253662,0.8125
282,-21.0,0.21245453085004998,False,True,False,1,1.1266576051712036,0.7890625
283,-53.0,0.2121785056137322,False,True,False,13,2.077218532562256,0.84375
284,-326.0,0.209521696648068,False,True,False,126,1.6078959703445435,0.7890625
285,-190.0,0.20785212677928244,False,True,False,80,2.0500643253326416,0.828125
286,-21.0,0.20783134156660452,False,True,False,1,2.6585865020751953,0.8203125
287,-37.0,0.20768590326481623,False,True,False,7,1.831197738647461,0.8046875
288,-178.0,0.20586619479019158,False,True,False,88,0.9920969605445862,0.796875
289,-261.0,0.20379730824193729,False,True,False,101,0.7019172310829163,0.8046875
290,-88.0,0.20302430944796415,False,True,False,38,1.6350809335708618,0.8203125
291,-240.0,0.20140651389214304,False,True,False,80,1.2471470832824707,0.7578125
292,-430.0,0.19840781273314415,False,False,True,150,1.0100396871566772,0.8359375
293,-231.0,0.19661040238656677,False,True,False,91,2.266057014465332,0.6953125
294,-76.0,0.1960998538132763,False,True,False,26,1.4458532333374023,0.7578125
295,-140.0,0.1951217529283741,False,True,False,50,2.3292150497436523,0.7890625
296,-68.0,0.1945761489415813,False,True,False,28,3.336301803588867,0.8125
297,-430.0,0.19167914371533953,False,False,True,150,1.6090208292007446,0.765625
298,-106.0,0.18984773718106787,True,False,False,96,1.1066035032272339,0.7578125
299,-490.0,0.1870211323284411,False,False,True,150,1.7482953071594238,0.75
300,-31.0,0.18700243021520824,False,True,False,1,1.6542667150497437,0.8046875
301,-81.0,0.1866101175682584,False,True,False,21,1.8353906869888306,0.828125
302,-38.0,0.18516014838308462,True,False,False,78,1.7723978757858276,0.7421875
303,-127.0,0.1841076852827896,False,True,False,57,0.6279499530792236,0.765625
304,-160.0,0.18282336762521362,False,True,False,70,1.7644116878509521,0.765625
305,-77.0,0.18233038570820834,False,True,False,27,1.3176453113555908,0.8515625
306,-510.0,0.17961570519277711,False,False,True,150,14.295462608337402,0.84375
307,-220.0,0.17747309099574496,True,False,False,120,2.918734073638916,0.78125
308,-100.0,0.1765878961117419,False,True,False,50,1.1076900959014893,0.7421875
309,-480.0,0.1739587143712791,False,False,True,150,1.468824028968811,0.828125
310,-450.0,0.17136867799002026,False,False,True,150,1.1797657012939453,0.796875
311,-60.0,0.1710262660392511,False,True,False,20,1.0483458042144775,0.8046875
312,-270.0,0.1686484628839165,True,False,False,140,1.7528232336044312,0.7578125
313,-92.0,0.1679415894688714,False,True,False,42,1.3173761367797852,0.71875
314,-59.0,0.16779050248321664,False,True,False,9,1.1049081087112427,0.8046875
315,-185.0,0.16653671859134805,False,True,False,75,1.4775406122207642,0.796875
316,-48.0,0.16623720716322016,False,True,False,18,15.26781177520752,0.7578125
317,-161.0,0.1648960577149668,False,True,False,81,2.615445375442505,0.78125
318,-111.0,0.16405718681551285,False,True,False,51,1.9356238842010498,0.7890625
319,-31.0,0.1640407810968313,False,True,False,1,1.3565876483917236,0.765625
320,-39.0,0.16372938396359105,False,True,False,19,1.4920995235443115,0.75
321,-44.0,0.16366390203311376,False,True,False,4,3.0225930213928223,0.78125
322,-71.0,0.16315730423880112,False,True,False,31,1.6758391857147217,0.7734375
323,-198.0,0.16172774775685891,False,True,False,88,1.096706748008728,0.8046875
324,-203.0,0.16007041898320207,False,True,False,103,0.7627702355384827,0.796875
325,-370.0,0.15768716264431604,True,False,True,150,0.8796162605285645,0.8046875
326,-31.0,0.1576713939280516,False,True,False,1,1.2298853397369385,0.8125
327,-129.0,0.1567438253428551,False,True,False,59,1.4103385210037231,0.7578125
