,accumulated_reward,epsilon,terminated,truncated,not_finalized,episode_steps,loss,accuracy
87,-44.0,0.8939946964636375,False,True,False,4,0.0,0.0
88,-31.0,0.8939052969939911,False,True,False,1,0.0,0.0
89,-181.0,0.8920299718830687,False,True,False,21,19.793792724609375,0.828125
90,-870.0,0.8787487166800707,False,False,True,150,7.175451278686523,0.6953125
91,-830.0,0.8656652034199755,False,False,True,150,4.014864444732666,0.8203125
92,-22.0,0.8654920790359436,False,True,False,2,3.187692880630493,0.8203125
93,-21.0,0.86540552982804,False,True,False,1,4.133801460266113,0.8828125
94,-21.0,0.8653189892750572,False,True,False,1,3.506754159927368,0.8359375
95,-950.0,0.8524354285306783,False,False,True,150,4.686289310455322,0.8515625
96,-740.0,0.8397436885362326,False,False,True,150,4.157690525054932,0.8828125
97,-31.0,0.839659714167379,False,True,False,1,3.2188289165496826,0.796875
98,-21.0,0.8395757481959623,False,True,False,1,3.7491776943206787,0.8515625
99,-800.0,0.8270754734008238,False,False,True,150,2.465390920639038,0.8984375
100,-830.0,0.814761312688054,False,False,True,150,2.116706609725952,0.8203125
101,-55.0,0.8143540134996942,False,True,False,5,2.9029297828674316,0.828125
102,-730.0,0.8022292600499378,False,False,True,150,4.290631294250488,0.859375
103,-21.0,0.8021490371239328,False,True,False,1,1.1330418586730957,0.90625
104,-21.0,0.8020688222202205,False,True,False,1,3.7385072708129883,0.859375
105,-86.0,0.8007864741382423,False,True,False,16,3.515206813812256,0.796875
106,-770.0,0.7888637250587613,False,False,True,150,2.410264015197754,0.8125
107,-56.0,0.7883905251375087,False,True,False,6,2.0080718994140625,0.890625
108,-22.0,0.7882328549163865,False,True,False,2,2.0383224487304688,0.84375
109,-33.0,0.787996408706109,False,True,False,3,1.9038407802581787,0.8828125
110,-449.0,0.7825776786635353,False,True,False,69,1.9266252517700195,0.921875
111,-21.0,0.782499420895669,False,True,False,1,2.970757007598877,0.9140625
112,-34.0,0.782186468074146,False,True,False,4,2.474961519241333,0.8671875
113,-32.0,0.7820300386023958,False,True,False,2,1.7483274936676025,0.90625
114,-21.0,0.7819518355985356,False,True,False,1,1.6887891292572021,0.8203125
115,-730.0,0.7703095116717804,False,False,True,150,2.09584903717041,0.859375
116,-21.0,0.7702324807206132,False,True,False,1,2.2523486614227295,0.90625
117,-26.0,0.7697704567516497,False,True,False,6,1.6765458583831787,0.8828125
118,-750.0,0.7583094989294988,False,False,True,150,1.6926991939544678,0.9140625
119,-69.0,0.7576272933081937,False,True,False,9,1.2339352369308472,0.8671875
120,-820.0,0.7463471326091753,False,False,True,150,1.9896249771118164,0.9375
121,-21.0,0.7462724978959144,False,True,False,1,2.5813064575195312,0.90625
122,-21.0,0.7461978706461249,False,True,False,1,1.3042950630187988,0.8828125
123,-82.0,0.7453029255278176,False,True,False,12,2.277717113494873,0.8359375
124,-21.0,0.7452283952352649,False,True,False,1,2.519002914428711,0.859375
125,-21.0,0.7451538723957414,False,True,False,1,2.289639949798584,0.875
126,-710.0,0.7340594259570211,False,False,True,150,1.8178634643554688,0.8671875
127,-31.0,0.7339860200144255,False,True,False,1,2.779862403869629,0.8203125
128,-21.0,0.7339126214124241,False,True,False,1,2.326923131942749,0.8046875
129,-21.0,0.7338392301502829,False,True,False,1,1.658834457397461,0.8203125
130,-54.0,0.7335457384856413,False,True,False,4,1.9589271545410156,0.7890625
131,-21.0,0.7334723839117927,False,True,False,1,2.1275277137756348,0.7890625
132,-780.0,0.7225518608104001,False,False,True,150,2.034755229949951,0.9140625
133,-31.0,0.7224796056243191,False,True,False,1,1.8323123455047607,0.8828125
134,-43.0,0.7222628834162975,False,True,False,3,1.6484687328338623,0.8125
135,-570.0,0.7115092563178104,False,False,True,150,1.3794807195663452,0.875
136,-53.0,0.7112958248854813,False,True,False,3,2.2405500411987305,0.84375
137,-44.0,0.7110113492304314,False,True,False,4,2.1844635009765625,0.8671875
138,-21.0,0.7109402480955084,False,True,False,1,1.690229058265686,0.828125
139,-42.0,0.7107980671552918,False,True,False,2,2.3084359169006348,0.8359375
140,-57.0,0.7103006577510017,False,True,False,7,1.3029723167419434,0.8125
141,-638.0,0.7019679529971675,False,True,False,118,0.9778792858123779,0.890625
142,-44.0,0.701687207931238,False,True,False,4,1.837942361831665,0.921875
143,-380.0,0.6954000433773089,False,True,False,90,1.633133888244629,0.90625
144,-450.0,0.6877921824521407,False,True,False,110,1.7319955825805664,0.828125
145,-93.0,0.6868985888961956,False,True,False,13,0.7117682695388794,0.8984375
146,-21.0,0.686829899037306,False,True,False,1,1.0591692924499512,0.875
147,-600.0,0.6766038265311244,False,False,True,150,1.8484936952590942,0.8203125
148,-66.0,0.6761979657122487,False,True,False,6,3.7543270587921143,0.8515625
149,-21.0,0.6761303459156774,False,True,False,1,1.6171588897705078,0.796875
150,-21.0,0.6760627328810859,False,True,False,1,1.7124321460723877,0.875
151,-59.0,0.6754545197472961,False,True,False,9,1.3821728229522705,0.703125
152,-21.0,0.6753869742953214,False,True,False,1,1.7019855976104736,0.8359375
153,-254.0,0.67040730918403,False,True,False,74,1.3948538303375244,0.859375
154,-33.0,0.6702062071028237,False,True,False,3,1.6512491703033447,0.8125
155,-305.0,0.6658637778164768,False,True,False,65,2.121961832046509,0.8515625
156,-21.0,0.6657971914386951,False,True,False,1,2.533639430999756,0.796875
157,-21.0,0.6657306117195513,False,True,False,1,1.7948651313781738,0.859375
158,-21.0,0.6656640386583793,False,True,False,1,1.0869250297546387,0.828125
159,-830.0,0.6557531003989651,False,False,True,150,2.6403496265411377,0.7890625
160,-43.0,0.6555563941407827,False,True,False,3,1.785119652748108,0.796875
161,-119.0,0.6536579397628878,False,True,False,29,1.743358850479126,0.84375
162,-31.0,0.6535925739689115,False,True,False,1,1.4794726371765137,0.890625
163,-770.0,0.6438613653242731,False,False,True,150,1.8364988565444946,0.828125
164,-22.0,0.643732599489822,False,True,False,2,1.5473477840423584,0.8203125
165,-219.0,0.6412268065325928,False,True,False,39,2.839303970336914,0.78125
166,-79.0,0.6406499331945089,False,True,False,9,1.3976037502288818,0.84375
167,-43.0,0.6404577574334079,False,True,False,3,2.723301649093628,0.859375
168,-630.0,0.6309221104357443,False,False,True,150,2.108022451400757,0.859375
169,-196.0,0.6280263892044724,False,True,False,46,1.6271079778671265,0.9140625
170,-251.0,0.6242068985433147,False,True,False,61,2.3332560062408447,0.875
171,-780.0,0.6149132073217912,False,False,True,150,2.089193105697632,0.8515625
172,-620.0,0.6057578880034344,False,False,True,150,1.929992437362671,0.875
173,-31.0,0.6056973122146341,False,True,False,1,2.0994327068328857,0.8828125
174,-610.0,0.5966792065087121,False,False,True,150,0.9367629885673523,0.8203125
175,-31.0,0.5966195385880613,False,True,False,1,1.915158987045288,0.84375
176,-21.0,0.5965598766342025,False,True,False,1,0.7354665398597717,0.890625
177,-21.0,0.5965002206465391,False,True,False,1,1.510840654373169,0.875
178,-21.0,0.5964405706244744,False,True,False,1,0.971930742263794,0.8515625
179,-620.0,0.587560286686074,False,False,True,150,1.9839444160461426,0.828125
180,-650.0,0.5788122195127803,False,False,True,150,2.8652870655059814,0.875
181,-436.0,0.5727089095084579,False,True,False,106,1.1947957277297974,0.875
182,-21.0,0.572651638617507,False,True,False,1,1.8520832061767578,0.859375
183,-590.0,0.5641255433128409,False,False,True,150,0.9665813446044922,0.8828125
184,-21.0,0.5640691307585096,False,True,False,1,0.7024684548377991,0.8828125
185,-32.0,0.5639563225730493,False,True,False,2,2.8500635623931885,0.78125
186,-21.0,0.5638999269407919,False,True,False,1,0.5198192000389099,0.8984375
187,-530.0,0.5555041341146364,False,False,True,150,1.7157237529754639,0.8828125
188,-620.0,0.5472333445626638,False,False,True,150,1.1622084379196167,0.8515625
189,-22.0,0.5471239033660847,False,True,False,2,0.6810146570205688,0.859375
190,-31.0,0.5470691909757481,False,True,False,1,1.1353026628494263,0.828125
191,-33.0,0.546905086629984,False,True,False,3,1.2862052917480469,0.8359375
192,-387.0,0.542167414247923,False,True,False,87,1.7706862688064575,0.8984375
193,-490.0,0.5340951924410978,False,False,True,150,1.3531384468078613,0.859375
194,-31.0,0.5340417829218537,False,True,False,1,1.112826943397522,0.859375
195,-21.0,0.5339883787435615,False,True,False,1,2.2690577507019043,0.84375
196,-569.0,0.5260905420088655,False,True,False,149,0.98005211353302,0.7890625
197,-103.0,0.5254070345044526,False,True,False,13,1.3973464965820312,0.8828125
198,-560.0,0.517584354627483,False,False,True,150,0.4541943073272705,0.90625
199,-550.0,0.5098781450610316,False,False,True,150,0.7035946846008301,0.8828125
200,-31.0,0.5098271572465255,False,True,False,1,0.8995475172996521,0.90625
201,-21.0,0.5097761745308008,False,True,False,1,0.4814513027667999,0.875
202,-810.0,0.5021862193905505,False,False,True,150,1.0097196102142334,0.8046875
203,-31.0,0.5021360007686114,False,True,False,1,0.8290844559669495,0.84375
204,-181.0,0.4995814989542564,False,True,False,51,0.6911943554878235,0.78125
205,-620.0,0.49214333029238855,False,False,True,150,1.250614881515503,0.75
206,-600.0,0.4848159070307369,False,False,True,150,2.23952317237854,0.8984375
207,-580.0,0.4775975803032667,False,False,True,150,0.9609775543212891,0.828125
208,-21.0,0.47754982054523637,False,True,False,1,1.084620714187622,0.8203125
209,-31.0,0.47750206556318187,False,True,False,1,0.442234069108963,0.859375
210,-435.0,0.4715701448890898,False,True,False,125,1.13808274269104,0.8125
211,-550.0,0.46454903165545575,False,False,True,150,0.5639945268630981,0.8203125
212,-570.0,0.4576324543674785,False,False,True,150,0.2858535051345825,0.765625
213,-500.0,0.45081885661044563,False,False,True,150,1.1203656196594238,0.84375
214,-58.0,0.4500080720536672,False,True,False,18,0.6291762590408325,0.75
215,-32.0,0.4499180749393372,False,True,False,2,0.8016045093536377,0.6875
216,-491.0,0.4445066010987363,False,True,False,121,0.3224180340766907,0.8203125
217,-21.0,0.4444621504386264,False,True,False,1,0.9339314699172974,0.828125
218,-21.0,0.44441770422358257,False,True,False,1,0.8604891300201416,0.8125
219,-560.0,0.4378008582289759,False,False,True,150,0.7607629299163818,0.7890625
220,-126.0,0.43622753016143767,False,True,False,36,1.541522741317749,0.8125
221,-470.0,0.42973262602450923,False,False,True,150,0.8565515875816345,0.765625
222,-31.0,0.4296896527619068,False,True,False,1,1.4170490503311157,0.8125
223,-400.0,0.42329208976929683,False,False,True,150,0.20636993646621704,0.875
224,-423.0,0.4181172289569332,False,True,False,123,0.85715651512146,0.8125
225,-31.0,0.4180754172340375,False,True,False,1,0.4054529070854187,0.84375
226,-33.0,0.4179500071507118,False,True,False,3,0.8484143018722534,0.8359375
227,-297.0,0.41432943339053446,False,True,False,87,1.7462854385375977,0.8125
228,-143.0,0.4125515531136086,False,True,False,43,0.8712141513824463,0.734375
229,-21.0,0.41251029795829725,False,True,False,1,0.4685094356536865,0.8046875
230,-205.0,0.40983754324521077,False,True,False,65,0.6265532970428467,0.8203125
231,-278.0,0.40462479481461905,True,False,False,128,0.8590453863143921,0.8125
232,-53.0,0.40450341951451385,False,True,False,3,0.3430458605289459,0.8359375
233,-620.0,0.39848084929334016,False,False,True,150,1.5247750282287598,0.8359375
234,-470.0,0.39254794791133807,False,False,True,150,0.9245256781578064,0.8203125
235,-155.0,0.3911763631867663,False,True,False,35,0.9719157218933105,0.7578125
236,-21.0,0.3911372455504476,False,True,False,1,0.3619576692581177,0.8125
237,-570.0,0.3853136816105648,False,False,True,150,0.7078046798706055,0.8359375
238,-250.0,0.38300860640640005,False,True,False,60,1.7100231647491455,0.765625
239,-470.0,0.37730606814315143,False,False,True,150,0.7816234827041626,0.828125
240,-266.0,0.3737010812613032,False,True,False,96,1.5622926950454712,0.8125
241,-31.0,0.3736637111531771,False,True,False,1,0.8539064526557922,0.84375
242,-505.0,0.36828441254115707,False,True,False,145,0.6240729093551636,0.796875
243,-96.0,0.36732806903590187,False,True,False,26,0.3802720904350281,0.84375
244,-86.0,0.3667407847134905,False,True,False,16,2.2018375396728516,0.8046875
245,-108.0,0.36534974482817595,False,True,False,38,0.42360010743141174,0.875
246,-43.0,0.3652401508648545,False,True,False,3,1.2745487689971924,0.859375
247,-21.0,0.36520362684976804,False,True,False,1,0.895244836807251,0.7734375
248,-21.0,0.36516710648708306,False,True,False,1,0.8257613182067871,0.75
249,-72.0,0.36400038116525635,False,True,False,32,0.3162074089050293,0.8046875
250,-239.0,0.3604143780938788,False,True,False,99,0.32352566719055176,0.84375
251,-540.0,0.35504824076085884,False,False,True,150,1.1449350118637085,0.8515625
252,-31.0,0.35501273593678273,False,True,False,1,0.3658888339996338,0.8125
253,-167.0,0.3529948189715448,False,True,False,57,2.047738552093506,0.71875
254,-480.0,0.3477391499650423,False,False,True,150,1.0248265266418457,0.8046875
255,-454.0,0.3427673405555463,False,True,False,144,1.7640178203582764,0.8125
256,-148.0,0.3414672314267826,False,True,False,38,0.8420283794403076,0.8203125
257,-420.0,0.33638319435741515,False,False,True,150,0.31348419189453125,0.7890625
258,-31.0,0.3363495560379794,False,True,False,1,0.5356611013412476,0.7734375
259,-590.0,0.33134171501025556,False,False,True,150,0.8265745639801025,0.8515625
260,-55.0,0.32886582454663704,True,False,False,75,0.375255286693573,0.828125
261,-337.0,0.32536554509933147,False,True,False,107,0.42841124534606934,0.8203125
262,-275.0,0.3213235885449961,True,False,False,125,0.3848640024662018,0.8359375
263,-106.0,0.3204891906814807,False,True,False,26,0.35304710268974304,0.7421875
264,-302.0,0.31691956050666564,False,True,False,112,0.3473629951477051,0.8671875
265,-191.0,0.3134210312160961,True,False,False,111,0.8411633968353271,0.78125
266,-31.0,0.3133896891129745,False,True,False,1,0.7891937494277954,0.796875
267,-137.0,0.3103643544547108,True,False,False,97,0.5626448392868042,0.75
268,-342.0,0.3069074953871938,False,True,False,112,1.1030981540679932,0.890625
269,-291.0,0.3038231774912317,False,True,False,101,1.0225622653961182,0.7734375
270,-233.0,0.30040913057550733,True,False,False,113,0.4488975703716278,0.859375
271,-254.0,0.2978961375746529,False,True,False,84,0.8157286047935486,0.8359375
272,-55.0,0.2977472192925006,False,True,False,5,0.3306068778038025,0.8828125
273,-21.0,0.29771744457057137,False,True,False,1,0.3585023880004883,0.8203125
274,-213.0,0.2949613701415133,False,True,False,93,0.6086256504058838,0.796875
275,-31.0,0.29493187400449916,False,True,False,1,0.6226524114608765,0.7890625
276,-139.0,0.29349017079313394,False,True,False,49,0.598958432674408,0.765625
277,-173.0,0.29106416293374004,False,True,False,83,0.2738398015499115,0.8125
278,-31.0,0.29103505651744666,False,True,False,1,0.39084041118621826,0.8046875
279,-398.0,0.28675924295855115,True,False,False,148,1.4838181734085083,0.8203125
280,-244.0,0.28294211015260123,True,False,False,134,0.439800500869751,0.7890625
281,-231.0,0.2803788891318912,False,True,False,91,15.131433486938477,0.7734375
282,-216.0,0.2776999971060037,True,False,False,96,0.8000070452690125,0.8515625
283,-257.0,0.274744300527537,False,True,False,107,0.9352987408638,0.8203125
284,-119.0,0.27367483110211677,False,True,False,39,0.20395134389400482,0.8125
285,-142.0,0.27035611754201083,True,False,False,122,1.673403024673462,0.8359375
286,-286.0,0.26750533599093584,False,True,False,106,14.55352783203125,0.796875
287,-500.0,0.2635225027370717,False,False,True,150,1.1087855100631714,0.890625
288,-118.0,0.2606916323789506,True,False,False,108,15.705597877502441,0.8203125
289,-294.0,0.2569643870832488,True,False,False,144,0.9670799374580383,0.828125
290,-31.0,0.2569386906445405,False,True,False,1,0.21806176006793976,0.8359375
291,-309.0,0.2544074214990043,False,True,False,99,1.0742604732513428,0.7890625
292,-299.0,0.25114648100136294,False,True,False,129,13.545552253723145,0.8515625
293,-235.0,0.24902067708725495,False,True,False,85,14.425701141357422,0.8828125
294,-97.0,0.24810095712649455,False,True,False,37,13.779338836669922,0.7421875
295,-123.0,0.2470363603037391,False,True,False,43,0.9642287492752075,0.8125
296,-248.0,0.24487186983366635,False,True,False,88,1.4370636940002441,0.8359375
297,-351.0,0.24168480980613158,False,True,False,131,0.5885250568389893,0.765625
298,-440.0,0.23808641318393378,True,False,True,150,14.2850341796875,0.8046875
299,-335.0,0.23512870929438015,False,True,False,125,0.11239985376596451,0.7578125
300,-62.0,0.23320844172066502,True,False,False,82,0.5713552832603455,0.78125
301,-420.0,0.23019620333771534,False,True,False,130,0.18048743903636932,0.7734375
302,-48.0,0.22840756826404846,True,False,False,78,0.8651360869407654,0.8671875
303,-137.0,0.22710928383554033,False,True,False,57,14.935839653015137,0.7734375
304,-256.0,0.22471452035719736,False,True,False,106,0.8552396893501282,0.6953125
305,-144.0,0.22350427204533552,False,True,False,54,41.88410949707031,0.8203125
306,-175.0,0.22094856859169842,True,False,False,115,1.419068455696106,0.8046875
307,-63.0,0.22044094549271173,False,True,False,23,0.8235801458358765,0.8671875
308,-95.0,0.2181383104219661,True,False,False,105,0.4396558403968811,0.796875
309,-324.0,0.21544996315451223,False,True,False,124,0.9367764592170715,0.8125
310,-354.0,0.2125820481959116,False,True,False,134,1.611912488937378,0.8515625
311,-31.0,0.212560789991092,False,True,False,1,0.8051284551620483,0.8203125
312,-198.0,0.2109091828891859,False,True,False,78,13.127527236938477,0.859375
313,-270.0,0.20901942243214613,False,True,False,90,0.8105272054672241,0.8515625
314,-36.0,0.2076443681610223,True,False,False,66,0.7401813268661499,0.84375
315,-241.0,0.20576328227735743,False,True,False,91,0.3804228603839874,0.7890625
316,-108.0,0.20355288593344512,True,False,False,108,0.9169535636901855,0.78125
317,-247.0,0.20158787042081927,False,True,False,97,1.0712509155273438,0.796875
318,-31.0,0.20156771163377718,False,True,False,1,14.390308380126953,0.75
319,-103.0,0.19930270463235206,True,False,False,113,0.804456889629364,0.828125
320,-37.0,0.19916323458570248,False,True,False,7,0.2978907823562622,0.859375
321,-198.0,0.19682680364830776,True,False,False,118,0.678459882736206,0.828125
322,-161.0,0.19445943243474745,True,False,False,121,14.563843727111816,0.828125
323,-112.0,0.1922935301891197,True,False,False,112,0.7270340919494629,0.8515625
324,-291.0,0.18998068377041225,False,True,False,121,13.598143577575684,0.828125
325,-179.0,0.18810906123715507,False,True,False,99,13.336641311645508,0.8125
326,-158.0,0.18720825636355032,False,True,False,48,0.9329970479011536,0.84375
327,-281.0,0.18514163236824632,False,True,False,111,1.3372962474822998,0.7890625
328,-98.0,0.18333601606027522,True,False,False,98,0.8563030362129211,0.8125
329,-271.0,0.1811309078189939,False,True,False,121,1.0700913667678833,0.8125
330,-31.0,0.181112794728212,False,True,False,1,26.859907150268555,0.8359375
331,-194.0,0.17941822667607227,False,True,False,94,1.618300199508667,0.859375
332,-388.0,0.177136195429936,False,True,False,128,12.776233673095703,0.7578125
333,-231.0,0.17535603578639933,False,True,False,101,14.641858100891113,0.78125
334,-254.0,0.17336822961064172,False,True,False,114,2.1592860221862793,0.8046875
335,-374.0,0.17106047642393113,False,True,False,134,13.088418960571289,0.8046875
336,-102.0,0.16915519332510762,True,False,False,112,0.20886483788490295,0.859375
337,-238.0,0.16733805658068282,False,True,False,108,0.6688719987869263,0.84375
338,-98.0,0.1663702567942992,False,True,False,58,13.94427490234375,0.8828125
339,-186.0,0.16461595856339978,False,True,False,106,1.118255853652954,0.8359375
340,-15.0,0.1635493716653824,True,False,False,65,0.7074878215789795,0.828125
341,-165.0,0.16167923428420256,True,False,False,115,12.035435676574707,0.8046875
342,-188.0,0.1602626283991962,False,True,False,88,14.132753372192383,0.7890625
343,-223.0,0.15846176469712422,False,True,False,113,1.2251019477844238,0.7578125
344,-31.0,0.1584459185206545,False,True,False,1,0.853588342666626,0.7890625
345,-65.0,0.1569477350240289,True,False,False,95,1.1466491222381592,0.828125
346,-176.0,0.15513757004383058,True,False,False,116,0.49498942494392395,0.84375
347,-160.0,0.1532869525841146,True,False,False,120,0.42217516899108887,0.7734375
348,-248.0,0.15118601738621162,True,False,False,138,0.8668726086616516,0.7890625
349,-135.0,0.14930786119204084,True,False,False,125,0.9450212717056274,0.8125
350,-86.0,0.14788129287946897,True,False,False,96,12.707534790039062,0.78125
351,-98.0,0.14629268938570664,True,False,False,108,1.978460431098938,0.765625
352,-118.0,0.14472115134364041,True,False,False,108,0.9266021251678467,0.765625
353,-84.0,0.14336707892758696,True,False,False,94,1.392320990562439,0.8671875
354,-65.0,0.14186952563415875,True,False,False,105,12.284642219543457,0.78125
355,-71.0,0.14058430531079463,True,False,False,91,1.642618179321289,0.8046875
356,-75.0,0.13939434371826007,True,False,False,85,12.054839134216309,0.8203125
357,-39.0,0.13815917694546567,True,False,False,89,0.7377409338951111,0.8125
358,-95.0,0.1367160232451905,True,False,False,105,1.2819280624389648,0.7421875
359,-45.0,0.13555880433383208,True,False,False,85,11.83184814453125,0.7890625
360,-71.0,0.13500412337457396,False,True,False,41,1.3945903778076172,0.6953125
361,-120.0,0.13352714245583552,True,False,False,110,13.436820030212402,0.71875
362,-261.0,0.13205311346809837,False,True,False,111,1.0415648221969604,0.734375
363,-66.0,0.13066067381088084,True,False,False,106,0.811277449131012,0.828125
364,-103.0,0.12996996968673377,False,True,False,53,11.987584114074707,0.7109375
365,-134.0,0.129140776668507,False,True,False,64,11.781270980834961,0.8046875
366,-146.0,0.1280348728956569,False,True,False,86,0.3125326633453369,0.75
367,-100.0,0.12663413742570898,True,False,False,110,1.6282482147216797,0.75
368,-183.0,0.12558737183273488,False,True,False,83,11.844158172607422,0.7578125
369,-139.0,0.12472375867765048,False,True,False,69,0.3805973529815674,0.796875
370,-31.0,0.12471128630178271,False,True,False,1,0.5238654017448425,0.8046875
371,-35.0,0.12377940398672121,True,False,False,75,11.22980785369873,0.765625
372,-35.0,0.1228544849921007,True,False,False,75,0.4996218979358673,0.71875
373,-91.0,0.12161983842153619,True,False,False,101,0.5368345379829407,0.7734375
374,-75.0,0.12034944782045295,True,False,False,105,1.0184060335159302,0.7890625
375,-110.0,0.11962947720626077,False,True,False,60,11.561817169189453,0.828125
376,-57.0,0.11918764394418441,False,True,False,37,21.864112854003906,0.8046875
377,-90.0,0.11847462362902152,False,True,False,60,0.5728484988212585,0.796875
378,-158.0,0.11755407036146187,False,True,False,78,0.47732827067375183,0.828125
379,-64.0,0.1165707029269423,True,False,False,84,1.276623249053955,0.75
